timestamp,user_id,device,location,impressions,clicks,revenue,campaign,publisher,browser,ctr,revenue_per_impressions,revenue_per_click,hour,day_of_the_week,is_weekend,date
2026-02-16 19:36:10,3519,mobile,Crna Gora,4,0,0.0,9,13,Edge,0.0,0.0,0.0,19,Monday,False,2026-02-16
2026-02-08 19:36:01,3618,mobile,Srbija,5,0,0.0,17,28,Safari,0.0,0.0,0.0,19,Sunday,True,2026-02-08
2026-02-13 18:39:46,919,tablet,Srbija,7,0,0.0,8,15,Firefox,0.0,0.0,0.0,18,Friday,False,2026-02-13
2026-02-06 18:10:15,1412,desktop,Srbija,5,0,0.0,3,89,Safari,0.0,0.0,0.0,18,Friday,False,2026-02-06
2026-02-10 15:55:55,4541,tablet,Srbija,5,0,0.0,4,71,Chrome,0.0,0.0,0.0,15,Tuesday,False,2026-02-10
2026-01-21 10:34:55,2488,mobile,Srbija,8,0,0.0,5,98,Chrome,0.0,0.0,0.0,10,Wednesday,False,2026-01-21
2026-01-27 11:41:35,3392,mobile,Srbija,2,0,0.0,7,28,Edge,0.0,0.0,0.0,11,Tuesday,False,2026-01-27
2026-02-14 08:54:26,1756,mobile,Hrvatska,6,0,0.0,1,8,Safari,0.0,0.0,0.0,8,Saturday,True,2026-02-14
2026-02-02 21:43:01,3661,mobile,Slovenija,4,0,0.0,7,45,Chrome,0.0,0.0,0.0,21,Monday,False,2026-02-02
2026-02-17 16:46:58,15,tablet,Bosna i Hercegovina,3,1,0.48,9,36,Firefox,0.3333,0.16,0.48,16,Tuesday,False,2026-02-17
2026-02-08 12:45:23,1377,mobile,Crna Gora,8,0,0.0,6,6,Chrome,0.0,0.0,0.0,12,Sunday,True,2026-02-08
2026-02-19 14:16:37,3631,desktop,Hrvatska,5,1,0.95,13,79,Firefox,0.2,0.19,0.95,14,Thursday,False,2026-02-19
2026-02-08 22:41:21,705,mobile,Bosna i Hercegovina,4,0,0.0,2,73,Safari,0.0,0.0,0.0,22,Sunday,True,2026-02-08
2026-02-05 08:28:51,3405,mobile,Srbija,3,0,0.0,10,46,Brave,0.0,0.0,0.0,8,Thursday,False,2026-02-05
2026-02-06 16:01:42,2417,desktop,Srbija,5,0,0.0,6,84,Chrome,0.0,0.0,0.0,16,Friday,False,2026-02-06
2026-01-26 14:37:28,2240,mobile,Hrvatska,5,0,0.0,4,15,Chrome,0.0,0.0,0.0,14,Monday,False,2026-01-26
2026-01-22 17:48:31,3118,desktop,Crna Gora,4,0,0.0,1,15,Brave,0.0,0.0,0.0,17,Thursday,False,2026-01-22
2026-02-08 00:25:14,725,mobile,Bosna i Hercegovina,9,0,0.0,15,12,Safari,0.0,0.0,0.0,0,Sunday,True,2026-02-08
2026-02-09 21:07:41,3718,desktop,Crna Gora,7,0,0.0,7,85,Safari,0.0,0.0,0.0,21,Monday,False,2026-02-09
2026-02-02 22:22:30,4419,mobile,Srbija,5,0,0.0,9,78,Chrome,0.0,0.0,0.0,22,Monday,False,2026-02-02
2026-01-27 16:09:17,4710,mobile,Srbija,7,0,0.0,4,13,Chrome,0.0,0.0,0.0,16,Tuesday,False,2026-01-27
2026-02-01 18:15:26,3669,mobile,Hrvatska,7,0,0.0,11,71,Safari,0.0,0.0,0.0,18,Sunday,True,2026-02-01
2026-02-13 21:16:40,522,desktop,Bosna i Hercegovina,4,1,0.82,16,23,Chrome,0.25,0.205,0.82,21,Friday,False,2026-02-13
2026-01-22 19:40:40,1902,desktop,Srbija,4,0,0.0,15,44,Firefox,0.0,0.0,0.0,19,Thursday,False,2026-01-22
2026-01-28 08:10:05,1631,tablet,Crna Gora,5,0,0.0,13,10,Chrome,0.0,0.0,0.0,8,Wednesday,False,2026-01-28
2026-02-01 16:46:41,1036,mobile,Srbija,9,0,0.0,8,87,Safari,0.0,0.0,0.0,16,Sunday,True,2026-02-01
2026-02-12 17:31:00,2089,mobile,Hrvatska,2,0,0.0,8,100,Chrome,0.0,0.0,0.0,17,Thursday,False,2026-02-12
2026-01-31 13:50:50,4110,mobile,Makedonija,4,0,0.0,16,40,Safari,0.0,0.0,0.0,13,Saturday,True,2026-01-31
2026-02-03 19:18:04,1518,tablet,Srbija,3,0,0.0,13,63,Chrome,0.0,0.0,0.0,19,Tuesday,False,2026-02-03
2026-02-10 22:41:57,1228,tablet,Srbija,1,0,0.0,5,81,Chrome,0.0,0.0,0.0,22,Tuesday,False,2026-02-10
2026-02-04 21:04:18,1782,desktop,Crna Gora,7,1,1.58,12,97,Chrome,0.1429,0.2257,1.58,21,Wednesday,False,2026-02-04
2026-02-05 13:46:02,1527,mobile,Crna Gora,3,0,0.0,1,15,Chrome,0.0,0.0,0.0,13,Thursday,False,2026-02-05
2026-02-13 07:15:51,3340,desktop,Srbija,12,0,0.0,14,95,Edge,0.0,0.0,0.0,7,Friday,False,2026-02-13
2026-02-07 23:25:36,1788,mobile,Crna Gora,5,1,1.01,12,50,Firefox,0.2,0.202,1.01,23,Saturday,True,2026-02-07
2026-02-16 20:44:22,4902,mobile,Srbija,5,1,0.97,19,81,Opera,0.2,0.194,0.97,20,Monday,False,2026-02-16
2026-02-13 07:54:46,46,desktop,Srbija,7,0,0.0,16,72,Edge,0.0,0.0,0.0,7,Friday,False,2026-02-13
2026-01-23 21:49:31,1545,desktop,Srbija,9,0,0.0,3,9,Chrome,0.0,0.0,0.0,21,Friday,False,2026-01-23
2026-02-15 21:48:40,3938,desktop,Srbija,4,0,0.0,3,31,Edge,0.0,0.0,0.0,21,Sunday,True,2026-02-15
2026-02-10 15:32:46,2222,mobile,Srbija,7,0,0.0,10,68,Chrome,0.0,0.0,0.0,15,Tuesday,False,2026-02-10
2026-01-22 16:41:27,294,desktop,Hrvatska,2,0,0.0,6,43,Firefox,0.0,0.0,0.0,16,Thursday,False,2026-01-22
2026-02-04 12:25:03,2710,mobile,Srbija,6,0,0.0,2,67,Chrome,0.0,0.0,0.0,12,Wednesday,False,2026-02-04
2026-01-26 04:32:07,3127,mobile,Srbija,5,1,1.81,10,51,Safari,0.2,0.362,1.81,4,Monday,False,2026-01-26
2026-01-28 11:01:48,3918,desktop,Srbija,4,0,0.0,10,11,Chrome,0.0,0.0,0.0,11,Wednesday,False,2026-01-28
2026-01-31 20:06:56,3656,mobile,Srbija,2,0,0.0,1,7,Safari,0.0,0.0,0.0,20,Saturday,True,2026-01-31
2026-02-06 00:03:32,2344,mobile,Srbija,1,0,0.0,18,61,Chrome,0.0,0.0,0.0,0,Friday,False,2026-02-06
2026-01-22 11:18:35,4142,desktop,Slovenija,7,0,0.0,16,12,Chrome,0.0,0.0,0.0,11,Thursday,False,2026-01-22
2026-01-29 12:44:50,2716,tablet,Srbija,7,1,0.62,6,87,Safari,0.1429,0.0886,0.62,12,Thursday,False,2026-01-29
2026-02-11 15:55:49,2062,mobile,Srbija,6,1,1.45,14,72,Chrome,0.1667,0.2417,1.45,15,Wednesday,False,2026-02-11
2026-02-06 21:09:56,2261,mobile,Srbija,5,0,0.0,5,34,Safari,0.0,0.0,0.0,21,Friday,False,2026-02-06
2026-02-06 11:40:10,4376,mobile,Srbija,6,1,1.28,17,38,Chrome,0.1667,0.2133,1.28,11,Friday,False,2026-02-06
2026-02-17 11:11:21,380,tablet,Srbija,5,0,0.0,1,11,Safari,0.0,0.0,0.0,11,Tuesday,False,2026-02-17
2026-01-21 19:06:55,628,mobile,Srbija,6,0,0.0,2,62,Chrome,0.0,0.0,0.0,19,Wednesday,False,2026-01-21
2026-01-28 13:32:32,1935,mobile,Srbija,3,0,0.0,3,95,Edge,0.0,0.0,0.0,13,Wednesday,False,2026-01-28
2026-01-28 09:02:14,2460,tablet,Srbija,3,0,0.0,19,60,Safari,0.0,0.0,0.0,9,Wednesday,False,2026-01-28
2026-02-14 13:54:10,2024,mobile,Srbija,5,0,0.0,3,92,Safari,0.0,0.0,0.0,13,Saturday,True,2026-02-14
2026-02-13 07:11:11,4750,mobile,Hrvatska,7,0,0.0,9,60,Chrome,0.0,0.0,0.0,7,Friday,False,2026-02-13
2026-01-22 08:12:12,1842,mobile,Slovenija,3,0,0.0,2,91,Edge,0.0,0.0,0.0,8,Thursday,False,2026-01-22
2026-01-28 14:14:16,4638,mobile,Srbija,4,1,1.03,11,25,Firefox,0.25,0.2575,1.03,14,Wednesday,False,2026-01-28
2026-01-26 13:42:48,350,mobile,Crna Gora,3,0,0.0,19,24,Edge,0.0,0.0,0.0,13,Monday,False,2026-01-26
2026-01-26 21:02:13,4685,mobile,Srbija,6,1,0.96,5,96,Safari,0.1667,0.16,0.96,21,Monday,False,2026-01-26
2026-01-24 12:41:29,4724,mobile,Srbija,8,1,1.14,12,17,Chrome,0.125,0.1425,1.14,12,Saturday,True,2026-01-24
2026-01-25 16:28:47,3289,mobile,Srbija,1,0,0.0,2,51,Chrome,0.0,0.0,0.0,16,Sunday,True,2026-01-25
2026-02-10 17:45:22,4151,tablet,Srbija,9,1,0.94,2,99,Chrome,0.1111,0.1044,0.94,17,Tuesday,False,2026-02-10
2026-02-06 00:07:04,3797,desktop,Hrvatska,2,0,0.0,1,99,Chrome,0.0,0.0,0.0,0,Friday,False,2026-02-06
2026-02-06 18:48:32,3993,desktop,Srbija,4,0,0.0,7,32,Chrome,0.0,0.0,0.0,18,Friday,False,2026-02-06
2026-02-12 08:48:51,49,mobile,Srbija,8,0,0.0,14,18,Chrome,0.0,0.0,0.0,8,Thursday,False,2026-02-12
2026-02-02 22:02:44,591,tablet,Srbija,1,0,0.0,3,89,Edge,0.0,0.0,0.0,22,Monday,False,2026-02-02
2026-01-22 07:21:05,1790,tablet,Srbija,6,0,0.0,6,62,Chrome,0.0,0.0,0.0,7,Thursday,False,2026-01-22
2026-01-21 13:27:39,29,tablet,Srbija,6,0,0.0,8,23,Chrome,0.0,0.0,0.0,13,Wednesday,False,2026-01-21
2026-02-15 06:33:14,1197,mobile,Srbija,3,0,0.0,7,41,Chrome,0.0,0.0,0.0,6,Sunday,True,2026-02-15
2026-02-04 23:31:01,1344,desktop,Srbija,5,0,0.0,3,21,Safari,0.0,0.0,0.0,23,Wednesday,False,2026-02-04
2026-02-12 14:18:02,2309,mobile,Srbija,6,0,0.0,7,19,Chrome,0.0,0.0,0.0,14,Thursday,False,2026-02-12
2026-02-12 16:20:30,3855,mobile,Srbija,8,1,1.12,14,75,Opera,0.125,0.14,1.12,16,Thursday,False,2026-02-12
2026-01-21 05:33:53,913,desktop,Srbija,6,1,0.65,17,74,Chrome,0.1667,0.1083,0.65,5,Wednesday,False,2026-01-21
2026-02-14 19:04:13,1577,desktop,Srbija,4,0,0.0,4,48,Opera,0.0,0.0,0.0,19,Saturday,True,2026-02-14
2026-01-24 09:42:07,1514,mobile,Bosna i Hercegovina,4,0,0.0,10,24,Safari,0.0,0.0,0.0,9,Saturday,True,2026-01-24
2026-02-03 21:06:30,3958,tablet,Srbija,3,0,0.0,9,4,Chrome,0.0,0.0,0.0,21,Tuesday,False,2026-02-03
2026-02-17 09:45:02,1917,mobile,Srbija,7,0,0.0,2,54,Firefox,0.0,0.0,0.0,9,Tuesday,False,2026-02-17
2026-02-05 08:01:13,2293,mobile,Srbija,7,1,0.34,6,77,Firefox,0.1429,0.0486,0.34,8,Thursday,False,2026-02-05
2026-02-15 02:49:22,341,mobile,Hrvatska,3,0,0.0,2,94,Edge,0.0,0.0,0.0,2,Sunday,True,2026-02-15
2026-02-16 14:54:16,1390,mobile,Hrvatska,5,0,0.0,6,24,Chrome,0.0,0.0,0.0,14,Monday,False,2026-02-16
2026-02-06 16:17:29,341,mobile,Slovenija,7,0,0.0,17,69,Chrome,0.0,0.0,0.0,16,Friday,False,2026-02-06
2026-02-11 05:12:32,1122,mobile,Srbija,4,1,0.31,4,26,Chrome,0.25,0.0775,0.31,5,Wednesday,False,2026-02-11
2026-01-22 20:13:34,2490,mobile,Srbija,7,1,1.3,12,81,Chrome,0.1429,0.1857,1.3,20,Thursday,False,2026-01-22
2026-02-03 13:21:52,3402,desktop,Makedonija,7,0,0.0,9,58,Chrome,0.0,0.0,0.0,13,Tuesday,False,2026-02-03
2026-02-16 15:40:54,4320,tablet,Srbija,5,0,0.0,12,71,Firefox,0.0,0.0,0.0,15,Monday,False,2026-02-16
2026-02-10 13:52:01,2490,mobile,Makedonija,8,1,0.49,10,72,Chrome,0.125,0.0612,0.49,13,Tuesday,False,2026-02-10
2026-02-09 12:42:40,2001,desktop,Srbija,2,0,0.0,15,9,Chrome,0.0,0.0,0.0,12,Monday,False,2026-02-09
2026-01-23 15:56:05,2953,mobile,Bosna i Hercegovina,3,1,0.18,1,97,Opera,0.3333,0.06,0.18,15,Friday,False,2026-01-23
2026-02-04 08:58:49,4201,mobile,Slovenija,2,0,0.0,12,31,Chrome,0.0,0.0,0.0,8,Wednesday,False,2026-02-04
2026-02-11 08:02:05,4412,mobile,Crna Gora,1,0,0.0,2,94,Chrome,0.0,0.0,0.0,8,Wednesday,False,2026-02-11
2026-02-10 21:37:33,604,mobile,Crna Gora,4,0,0.0,1,75,Firefox,0.0,0.0,0.0,21,Tuesday,False,2026-02-10
2026-02-02 22:21:19,4675,mobile,Srbija,2,0,0.0,6,2,Safari,0.0,0.0,0.0,22,Monday,False,2026-02-02
2026-01-22 12:12:51,2186,mobile,Srbija,3,0,0.0,9,66,Edge,0.0,0.0,0.0,12,Thursday,False,2026-01-22
2026-02-12 10:34:16,1819,mobile,Srbija,4,1,0.34,3,18,Chrome,0.25,0.085,0.34,10,Thursday,False,2026-02-12
2026-02-13 18:05:47,1652,tablet,Crna Gora,6,0,0.0,8,67,Chrome,0.0,0.0,0.0,18,Friday,False,2026-02-13
2026-01-23 12:06:15,4360,mobile,Hrvatska,5,1,0.83,10,21,Chrome,0.2,0.166,0.83,12,Friday,False,2026-01-23
2026-02-03 01:42:20,4799,mobile,Slovenija,4,0,0.0,7,45,Safari,0.0,0.0,0.0,1,Tuesday,False,2026-02-03
2026-01-31 08:18:46,2152,mobile,Srbija,4,0,0.0,12,16,Safari,0.0,0.0,0.0,8,Saturday,True,2026-01-31
2026-02-07 19:05:58,4576,mobile,Srbija,4,0,0.0,2,84,Chrome,0.0,0.0,0.0,19,Saturday,True,2026-02-07
2026-02-16 18:05:15,3926,mobile,Srbija,5,0,0.0,7,65,Safari,0.0,0.0,0.0,18,Monday,False,2026-02-16
2026-01-31 01:37:00,2025,mobile,Srbija,2,0,0.0,16,49,Firefox,0.0,0.0,0.0,1,Saturday,True,2026-01-31
2026-01-28 09:57:26,4323,mobile,Makedonija,6,0,0.0,13,85,Edge,0.0,0.0,0.0,9,Wednesday,False,2026-01-28
2026-02-03 09:41:32,1971,tablet,Crna Gora,4,0,0.0,4,48,Edge,0.0,0.0,0.0,9,Tuesday,False,2026-02-03
2026-02-05 18:04:45,2557,mobile,Srbija,3,0,0.0,16,94,Firefox,0.0,0.0,0.0,18,Thursday,False,2026-02-05
2026-02-10 00:46:03,3,mobile,Srbija,5,0,0.0,5,5,Safari,0.0,0.0,0.0,0,Tuesday,False,2026-02-10
2026-01-25 06:00:28,522,mobile,Srbija,8,0,0.0,11,10,Chrome,0.0,0.0,0.0,6,Sunday,True,2026-01-25
2026-01-24 20:16:25,120,mobile,Srbija,5,0,0.0,3,38,Edge,0.0,0.0,0.0,20,Saturday,True,2026-01-24
2026-02-04 08:43:02,3284,mobile,Crna Gora,3,0,0.0,5,15,Safari,0.0,0.0,0.0,8,Wednesday,False,2026-02-04
2026-01-24 18:34:37,277,mobile,Srbija,4,0,0.0,8,60,Chrome,0.0,0.0,0.0,18,Saturday,True,2026-01-24
2026-01-27 09:01:55,1782,mobile,Crna Gora,6,1,0.48,1,26,Chrome,0.1667,0.08,0.48,9,Tuesday,False,2026-01-27
2026-01-22 06:20:55,1671,mobile,Srbija,4,1,1.38,17,37,Brave,0.25,0.345,1.38,6,Thursday,False,2026-01-22
2026-02-09 09:02:49,3234,mobile,Bosna i Hercegovina,5,0,0.0,5,2,Chrome,0.0,0.0,0.0,9,Monday,False,2026-02-09
2026-02-10 19:34:58,4979,mobile,Crna Gora,9,1,1.51,2,88,Chrome,0.1111,0.1678,1.51,19,Tuesday,False,2026-02-10
2026-01-22 20:06:18,1327,tablet,Bosna i Hercegovina,3,1,1.59,13,62,Chrome,0.3333,0.53,1.59,20,Thursday,False,2026-01-22
2026-02-11 20:23:41,3141,mobile,Srbija,6,0,0.0,7,12,Chrome,0.0,0.0,0.0,20,Wednesday,False,2026-02-11
2026-02-18 12:08:12,736,mobile,Bosna i Hercegovina,8,0,0.0,4,27,Opera,0.0,0.0,0.0,12,Wednesday,False,2026-02-18
2026-02-03 18:36:14,933,mobile,Srbija,4,1,1.44,15,34,Firefox,0.25,0.36,1.44,18,Tuesday,False,2026-02-03
2026-02-14 09:25:12,171,mobile,Bosna i Hercegovina,5,0,0.0,18,19,Safari,0.0,0.0,0.0,9,Saturday,True,2026-02-14
2026-02-04 10:32:08,2071,desktop,Crna Gora,2,0,0.0,10,52,Safari,0.0,0.0,0.0,10,Wednesday,False,2026-02-04
2026-02-10 21:36:35,3115,tablet,Srbija,8,1,1.07,3,77,Firefox,0.125,0.1338,1.07,21,Tuesday,False,2026-02-10
2026-02-17 00:45:02,1931,mobile,Srbija,8,0,0.0,15,91,Firefox,0.0,0.0,0.0,0,Tuesday,False,2026-02-17
2026-01-27 06:11:13,584,mobile,Bosna i Hercegovina,6,0,0.0,5,24,Safari,0.0,0.0,0.0,6,Tuesday,False,2026-01-27
2026-02-14 09:46:20,3781,desktop,Srbija,7,0,0.0,12,64,Chrome,0.0,0.0,0.0,9,Saturday,True,2026-02-14
2026-02-11 01:25:34,752,desktop,Bosna i Hercegovina,8,0,0.0,6,1,Chrome,0.0,0.0,0.0,1,Wednesday,False,2026-02-11
2026-02-16 08:23:55,537,desktop,Srbija,9,0,0.0,7,68,Chrome,0.0,0.0,0.0,8,Monday,False,2026-02-16
2026-02-11 16:12:40,3552,tablet,Srbija,4,0,0.0,4,2,Safari,0.0,0.0,0.0,16,Wednesday,False,2026-02-11
2026-02-03 13:48:34,4537,desktop,Srbija,4,0,0.0,6,22,Safari,0.0,0.0,0.0,13,Tuesday,False,2026-02-03
2026-02-11 21:09:58,2864,desktop,Crna Gora,4,0,0.0,3,79,Chrome,0.0,0.0,0.0,21,Wednesday,False,2026-02-11
2026-02-06 20:24:38,413,mobile,Srbija,5,0,0.0,15,5,Chrome,0.0,0.0,0.0,20,Friday,False,2026-02-06
2026-02-19 11:04:51,1343,mobile,Srbija,8,0,0.0,12,48,Safari,0.0,0.0,0.0,11,Thursday,False,2026-02-19
2026-02-19 10:11:01,4645,mobile,Srbija,4,1,0.94,6,2,Firefox,0.25,0.235,0.94,10,Thursday,False,2026-02-19
2026-02-02 12:30:37,4485,mobile,Hrvatska,7,1,0.75,18,99,Chrome,0.1429,0.1071,0.75,12,Monday,False,2026-02-02
2026-02-12 16:33:02,2326,desktop,Srbija,2,0,0.0,9,98,Edge,0.0,0.0,0.0,16,Thursday,False,2026-02-12
2026-02-12 10:08:05,3683,mobile,Srbija,6,0,0.0,7,11,Chrome,0.0,0.0,0.0,10,Thursday,False,2026-02-12
2026-02-04 17:17:58,4878,mobile,Srbija,5,1,1.68,9,47,Chrome,0.2,0.336,1.68,17,Wednesday,False,2026-02-04
2026-02-06 12:02:38,2697,mobile,Srbija,3,0,0.0,2,75,Edge,0.0,0.0,0.0,12,Friday,False,2026-02-06
2026-02-15 15:48:34,180,mobile,Srbija,5,0,0.0,7,6,Chrome,0.0,0.0,0.0,15,Sunday,True,2026-02-15
2026-02-19 13:13:31,1905,mobile,Makedonija,5,1,0.89,2,40,Firefox,0.2,0.178,0.89,13,Thursday,False,2026-02-19
2026-01-30 10:27:40,4754,tablet,Crna Gora,6,1,1.91,7,16,Firefox,0.1667,0.3183,1.91,10,Friday,False,2026-01-30
2026-01-23 22:42:37,1041,tablet,Bosna i Hercegovina,3,0,0.0,14,69,Edge,0.0,0.0,0.0,22,Friday,False,2026-01-23
2026-02-08 19:43:08,3847,mobile,Crna Gora,4,0,0.0,1,71,Chrome,0.0,0.0,0.0,19,Sunday,True,2026-02-08
2026-02-13 07:02:23,2907,desktop,Crna Gora,7,0,0.0,3,66,Safari,0.0,0.0,0.0,7,Friday,False,2026-02-13
2026-01-31 21:13:38,496,mobile,Slovenija,5,0,0.0,8,81,Safari,0.0,0.0,0.0,21,Saturday,True,2026-01-31
2026-02-07 14:20:56,2252,mobile,Slovenija,9,0,0.0,16,44,Opera,0.0,0.0,0.0,14,Saturday,True,2026-02-07
2026-02-02 21:21:07,3142,mobile,Srbija,6,2,0.73,20,58,Edge,0.3333,0.1217,0.365,21,Monday,False,2026-02-02
2026-01-24 20:36:00,3975,mobile,Srbija,4,0,0.0,11,38,Safari,0.0,0.0,0.0,20,Saturday,True,2026-01-24
2026-01-28 13:06:37,189,mobile,Srbija,6,0,0.0,7,85,Chrome,0.0,0.0,0.0,13,Wednesday,False,2026-01-28
2026-02-10 01:39:02,1122,mobile,Crna Gora,2,0,0.0,11,74,Chrome,0.0,0.0,0.0,1,Tuesday,False,2026-02-10
2026-02-13 10:37:25,3750,desktop,Srbija,5,0,0.0,7,10,Chrome,0.0,0.0,0.0,10,Friday,False,2026-02-13
2026-01-25 15:58:55,49,tablet,Srbija,3,0,0.0,10,16,Chrome,0.0,0.0,0.0,15,Sunday,True,2026-01-25
2026-01-29 17:24:47,291,mobile,Srbija,6,1,1.05,7,5,Edge,0.1667,0.175,1.05,17,Thursday,False,2026-01-29
2026-02-08 10:21:07,1007,mobile,Srbija,2,0,0.0,14,90,Safari,0.0,0.0,0.0,10,Sunday,True,2026-02-08
2026-02-12 07:25:03,4956,desktop,Crna Gora,3,0,0.0,1,98,Chrome,0.0,0.0,0.0,7,Thursday,False,2026-02-12
2026-01-23 20:47:23,3247,mobile,Srbija,5,0,0.0,2,44,Chrome,0.0,0.0,0.0,20,Friday,False,2026-01-23
2026-02-13 23:04:18,1041,mobile,Srbija,4,0,0.0,14,19,Chrome,0.0,0.0,0.0,23,Friday,False,2026-02-13
2026-02-14 15:52:39,2363,mobile,Srbija,6,0,0.0,10,75,Edge,0.0,0.0,0.0,15,Saturday,True,2026-02-14
2026-02-03 08:37:23,4280,desktop,Srbija,4,0,0.0,9,78,Safari,0.0,0.0,0.0,8,Tuesday,False,2026-02-03
2026-02-17 10:32:28,4587,tablet,Srbija,6,1,1.8,9,97,Chrome,0.1667,0.3,1.8,10,Tuesday,False,2026-02-17
2026-02-08 00:47:23,3146,mobile,Slovenija,6,0,0.0,1,54,Safari,0.0,0.0,0.0,0,Sunday,True,2026-02-08
2026-02-01 21:48:23,46,tablet,Crna Gora,6,0,0.0,15,58,Chrome,0.0,0.0,0.0,21,Sunday,True,2026-02-01
2026-02-05 07:19:20,2677,mobile,Bosna i Hercegovina,5,0,0.0,8,53,Brave,0.0,0.0,0.0,7,Thursday,False,2026-02-05
2026-02-02 16:10:44,3599,desktop,Srbija,2,0,0.0,10,6,Chrome,0.0,0.0,0.0,16,Monday,False,2026-02-02
2026-01-25 10:11:07,923,mobile,Srbija,9,0,0.0,14,39,Firefox,0.0,0.0,0.0,10,Sunday,True,2026-01-25
2026-02-11 15:55:34,2072,desktop,Bosna i Hercegovina,8,0,0.0,10,13,Brave,0.0,0.0,0.0,15,Wednesday,False,2026-02-11
2026-02-17 18:46:12,862,mobile,Makedonija,6,1,0.81,8,59,Safari,0.1667,0.135,0.81,18,Tuesday,False,2026-02-17
2026-02-02 20:13:35,1995,desktop,Srbija,3,0,0.0,3,33,Chrome,0.0,0.0,0.0,20,Monday,False,2026-02-02
2026-01-26 09:51:55,2065,mobile,Hrvatska,5,0,0.0,12,57,Chrome,0.0,0.0,0.0,9,Monday,False,2026-01-26
2026-02-11 00:27:13,1401,desktop,Bosna i Hercegovina,2,0,0.0,2,9,Chrome,0.0,0.0,0.0,0,Wednesday,False,2026-02-11
2026-01-21 07:42:18,1956,mobile,Bosna i Hercegovina,10,0,0.0,11,56,Chrome,0.0,0.0,0.0,7,Wednesday,False,2026-01-21
2026-02-08 21:58:51,61,mobile,Hrvatska,4,0,0.0,8,37,Edge,0.0,0.0,0.0,21,Sunday,True,2026-02-08
2026-02-12 21:06:58,3126,mobile,Crna Gora,4,0,0.0,20,76,Chrome,0.0,0.0,0.0,21,Thursday,False,2026-02-12
2026-01-29 16:32:19,1491,desktop,Srbija,1,1,1.25,18,70,Chrome,1.0,1.25,1.25,16,Thursday,False,2026-01-29
2026-01-25 17:04:43,3570,desktop,Srbija,6,1,0.9,4,2,Chrome,0.1667,0.15,0.9,17,Sunday,True,2026-01-25
2026-02-07 18:01:23,4808,mobile,Crna Gora,5,0,0.0,8,39,Chrome,0.0,0.0,0.0,18,Saturday,True,2026-02-07
2026-01-31 08:54:35,3943,desktop,Srbija,7,1,1.42,1,18,Firefox,0.1429,0.2029,1.42,8,Saturday,True,2026-01-31
2026-02-09 21:35:06,2252,desktop,Slovenija,5,0,0.0,1,40,Chrome,0.0,0.0,0.0,21,Monday,False,2026-02-09
2026-02-13 13:24:03,950,tablet,Srbija,4,0,0.0,3,96,Chrome,0.0,0.0,0.0,13,Friday,False,2026-02-13
2026-02-13 12:50:15,4319,mobile,Hrvatska,6,0,0.0,4,45,Firefox,0.0,0.0,0.0,12,Friday,False,2026-02-13
2026-01-25 15:25:52,3257,tablet,Srbija,6,1,1.69,12,16,Chrome,0.1667,0.2817,1.69,15,Sunday,True,2026-01-25
2026-02-04 03:17:17,3313,desktop,Srbija,5,1,0.35,15,89,Chrome,0.2,0.07,0.35,3,Wednesday,False,2026-02-04
2026-02-04 08:05:54,2431,mobile,Srbija,10,0,0.0,3,19,Safari,0.0,0.0,0.0,8,Wednesday,False,2026-02-04
2026-02-12 19:15:53,3347,mobile,Srbija,1,0,0.0,2,43,Opera,0.0,0.0,0.0,19,Thursday,False,2026-02-12
2026-02-08 06:46:16,4148,mobile,Srbija,5,0,0.0,3,76,Safari,0.0,0.0,0.0,6,Sunday,True,2026-02-08
2026-02-04 17:04:12,4623,mobile,Srbija,7,0,0.0,5,1,Firefox,0.0,0.0,0.0,17,Wednesday,False,2026-02-04
2026-02-08 09:53:24,1162,desktop,Srbija,7,0,0.0,3,73,Brave,0.0,0.0,0.0,9,Sunday,True,2026-02-08
2026-02-10 12:58:29,485,tablet,Srbija,3,0,0.0,16,37,Chrome,0.0,0.0,0.0,12,Tuesday,False,2026-02-10
2026-02-09 10:07:05,3391,desktop,Srbija,8,1,0.43,8,24,Chrome,0.125,0.0538,0.43,10,Monday,False,2026-02-09
2026-01-21 11:52:01,380,mobile,Srbija,0,0,0.0,13,65,Opera,0.0,0.0,0.0,11,Wednesday,False,2026-01-21
2026-02-04 19:20:42,1420,mobile,Srbija,6,0,0.0,2,75,Chrome,0.0,0.0,0.0,19,Wednesday,False,2026-02-04
2026-02-07 10:04:28,4762,tablet,Srbija,6,0,0.0,7,71,Safari,0.0,0.0,0.0,10,Saturday,True,2026-02-07
2026-02-15 16:39:37,1532,mobile,Srbija,6,1,1.36,7,82,Chrome,0.1667,0.2267,1.36,16,Sunday,True,2026-02-15
2026-01-25 14:48:16,3625,mobile,Bosna i Hercegovina,6,0,0.0,6,94,Chrome,0.0,0.0,0.0,14,Sunday,True,2026-01-25
2026-02-04 18:03:34,2695,desktop,Srbija,3,0,0.0,1,83,Chrome,0.0,0.0,0.0,18,Wednesday,False,2026-02-04
2026-01-22 22:55:24,3926,mobile,Bosna i Hercegovina,6,0,0.0,15,45,Safari,0.0,0.0,0.0,22,Thursday,False,2026-01-22
2026-01-27 19:10:21,1190,mobile,Srbija,9,0,0.0,13,52,Chrome,0.0,0.0,0.0,19,Tuesday,False,2026-01-27
